Date,avg_rainfall
2017-08-31,2.26
2017-09-01,1.1833333333333333
2017-09-02,1.6
2017-09-03,3.636666666666667
2017-09-04,2.3666666666666667
2017-09-05,0.65
2017-09-06,0.7166666666666667
2017-09-07,3.45
2017-09-08,11.65
2017-09-09,7.05
2017-09-10,5.876666666666667
2017-09-11,3.95
2017-09-12,5.47
2017-09-13,5.79
2017-09-14,7.15
2017-09-15,10.093333333333334
2017-09-16,9.376666666666667
2017-09-17,10.22
2017-09-18,6.236666666666666
2017-09-19,22.58
2017-09-20,33.21666666666667
2017-09-21,20.223333333333336
2017-09-22,1.3900000000000001
2017-09-23,2.2766666666666664
2017-09-24,2.31
2017-09-25,0.7666666666666667
2017-09-26,0.43333333333333335
2017-09-27,2.646666666666667
2017-09-28,0.9600000000000001
2017-09-29,3.8200000000000003
2017-09-30,0.87
2017-10-01,0.49333333333333335
2017-10-02,1.5133333333333332
2017-10-03,0.10333333333333333
2017-10-04,0.0
2017-10-05,0.2733333333333333
2017-10-06,10.15
2017-10-07,6.783333333333333
2017-10-08,14.493333333333334
2017-10-09,14.156666666666666
2017-10-10,21.060000000000002
2017-10-11,13.276666666666667
2017-10-12,6.069999999999999
2017-10-13,9.413333333333332
2017-10-14,10.373333333333333
2017-10-15,8.52
2017-10-16,0.91
2017-10-17,0.21
2017-10-18,0.01
2017-10-19,0.0
2017-10-20,0.029999999999999995
2017-10-21,1.0366666666666666
2017-10-22,0.5333333333333333
2017-10-23,0.07666666666666666
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,0.02
2017-10-27,0.17333333333333334
2017-10-28,0.03666666666666667
2017-10-29,0.0033333333333333335
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,0.0
2017-11-04,0.0
2017-11-05,0.0
2017-11-06,0.0
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,0.0
2017-11-10,0.0
2017-11-11,0.0
2017-11-12,0.0
2017-11-13,0.0
2017-11-14,0.0
2017-11-15,0.0
2017-11-16,0.006666666666666667
2017-11-17,0.0
2017-11-18,0.010000000000000002
2017-11-19,0.02333333333333333
2017-11-20,1.4766666666666666
2017-11-21,1.45
2017-11-22,1.4933333333333332
2017-11-23,0.08666666666666667
2017-11-24,0.0
2017-11-25,0.0
2017-11-26,0.0
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-01,0.0
2017-12-02,0.0
2017-12-03,0.0
2017-12-04,0.3233333333333333
2017-12-05,2.026666666666667
2017-12-06,1.0
2017-12-07,0.63
2017-12-08,0.23
2017-12-09,0.03666666666666667
2017-12-10,0.02
2017-12-11,0.05999999999999999
2017-12-12,0.0
2017-12-13,0.020000000000000004
2017-12-14,0.0
2017-12-15,0.0
2017-12-16,0.0
2017-12-17,0.0
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,0.0
2017-12-23,0.0
2017-12-24,0.0
2017-12-25,0.0
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,0.0
2017-12-30,0.0
2017-12-31,0.0
2018-01-01,0.0
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,0.0
2018-01-06,0.0
2018-01-07,0.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,0.0
2018-01-12,0.013333333333333332
2018-01-13,0.020000000000000004
2018-01-14,0.0
2018-01-15,0.0033333333333333335
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,0.0
2018-01-20,0.0
2018-01-21,0.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,0.0
2018-01-26,0.0
2018-01-27,0.0
2018-01-28,0.0
2018-01-29,0.0
2018-01-30,0.0
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,0.0
2018-02-03,0.0
2018-02-04,0.0
2018-02-05,0.0
2018-02-06,0.0033333333333333335
2018-02-07,0.16
2018-02-08,0.0
2018-02-09,0.0
2018-02-10,0.03333333333333333
2018-02-11,1.7300000000000002
2018-02-12,0.3966666666666666
2018-02-13,1.2133333333333334
2018-02-14,0.11666666666666667
2018-02-15,0.0033333333333333335
2018-02-16,0.0
2018-02-17,0.0
2018-02-18,0.0
2018-02-19,0.0
2018-02-20,0.016666666666666666
2018-02-21,0.0
2018-02-22,0.02
2018-02-23,0.0033333333333333335
2018-02-24,0.02
2018-02-25,0.0
2018-02-26,0.0
2018-02-27,0.006666666666666667
2018-02-28,0.023333333333333334
2018-03-01,0.0
2018-03-02,0.0
2018-03-03,0.0
2018-03-04,0.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,0.006666666666666667
2018-03-09,0.0033333333333333335
2018-03-10,0.043333333333333335
2018-03-11,0.043333333333333335
2018-03-12,0.060000000000000005
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,0.2833333333333333
2018-03-16,1.5233333333333334
2018-03-17,0.0033333333333333335
2018-03-18,0.060000000000000005
2018-03-19,0.15
2018-03-20,0.02
2018-03-21,0.0
2018-03-22,0.0
2018-03-23,0.0
2018-03-24,0.0
2018-03-25,0.0
2018-03-26,0.0
2018-03-27,0.0
2018-03-28,0.0
2018-03-29,0.0
2018-03-30,0.0
2018-03-31,0.0
2018-04-01,0.0
2018-04-02,0.0
2018-04-03,0.0
2018-04-04,0.0
2018-04-05,0.0033333333333333335
2018-04-06,0.06333333333333332
2018-04-07,1.5799999999999998
2018-04-08,0.7233333333333333
2018-04-09,0.16
2018-04-10,0.29333333333333333
2018-04-11,0.5633333333333332
2018-04-12,0.0
2018-04-13,0.010000000000000002
2018-04-14,0.0033333333333333335
2018-04-15,0.13333333333333333
2018-04-16,0.04
2018-04-17,0.8633333333333334
2018-04-18,0.31333333333333335
2018-04-19,0.0
2018-04-20,0.0033333333333333335
2018-04-21,0.02
2018-04-22,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,0.0
2018-04-27,0.0
2018-04-28,0.02333333333333333
2018-04-29,0.07333333333333333
2018-04-30,0.0
2018-05-01,0.0033333333333333335
2018-05-02,0.0033333333333333335
2018-05-03,0.006666666666666667
2018-05-04,0.013333333333333332
2018-05-05,0.02
2018-05-06,0.02333333333333333
2018-05-07,0.0033333333333333335
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,0.08333333333333333
2018-05-11,0.17333333333333334
2018-05-12,0.15333333333333335
2018-05-13,0.28
2018-05-14,0.13666666666666666
2018-05-15,0.12000000000000001
2018-05-16,0.22666666666666666
2018-05-17,0.3466666666666667
2018-05-18,0.4
2018-05-19,0.06666666666666667
2018-05-20,0.09666666666666668
2018-05-21,0.14
2018-05-22,0.0033333333333333335
2018-05-23,0.5266666666666667
2018-05-24,0.45
2018-05-25,0.03666666666666667
2018-05-26,0.29000000000000004
2018-05-27,0.67
2018-05-28,0.4033333333333333
2018-05-29,0.9866666666666667
2018-05-30,0.4233333333333334
2018-05-31,1.1766666666666665
2018-06-01,2.6266666666666665
2018-06-02,4.4366666666666665
2018-06-03,1.2433333333333332
2018-06-04,2.8800000000000003
2018-06-05,1.1533333333333333
2018-06-06,9.056666666666667
2018-06-07,5.933333333333334
2018-06-08,7.923333333333333
2018-06-09,5.886666666666667
2018-06-10,4.816666666666666
2018-06-11,4.543333333333333
2018-06-12,2.0633333333333335
2018-06-13,1.5533333333333335
2018-06-14,1.57
2018-06-15,1.63
2018-06-16,1.8033333333333335
2018-06-17,4.713333333333334
2018-06-18,13.816666666666665
2018-06-19,7.2733333333333325
2018-06-20,6.430000000000001
2018-06-21,17.59
2018-06-22,24.779999999999998
2018-06-23,22.736666666666668
2018-06-24,12.403333333333334
2018-06-25,25.246666666666666
2018-06-26,9.706666666666667
2018-06-27,4.2
2018-06-28,4.306666666666667
2018-06-29,4.85
2018-06-30,2.716666666666667
2018-07-01,2.0266666666666664
2018-07-02,6.58
2018-07-03,11.843333333333334
2018-07-04,13.29
2018-07-05,12.833333333333334
2018-07-06,6.0633333333333335
2018-07-07,38.376666666666665
2018-07-08,25.863333333333333
2018-07-09,17.12
2018-07-10,20.490000000000002
2018-07-11,11.28
2018-07-12,15.526666666666667
2018-07-13,12.229999999999999
2018-07-14,12.466666666666667
2018-07-15,22.14
2018-07-16,33.053333333333335
2018-07-17,18.956666666666667
2018-07-18,8.083333333333334
2018-07-19,7.8100000000000005
2018-07-20,11.513333333333332
2018-07-21,8.056666666666667
2018-07-22,11.286666666666667
2018-07-23,8.296666666666667
2018-07-24,5.6033333333333335
2018-07-25,4.483333333333333
2018-07-26,3.5766666666666667
2018-07-27,4.26
2018-07-28,2.56
2018-07-29,2.013333333333333
2018-07-30,2.7700000000000005
2018-07-31,3.42
2018-08-01,4.6466666666666665
2018-08-02,3.566666666666667
2018-08-03,4.08
2018-08-04,6.136666666666667
2018-08-05,4.133333333333334
2018-08-06,4.46
2018-08-07,2.813333333333333
2018-08-08,4.85
2018-08-09,5.22
2018-08-10,5.206666666666666
2018-08-11,8.076666666666666
2018-08-12,8.68
2018-08-13,8.266666666666667
2018-08-14,5.98
2018-08-15,7.716666666666667
2018-08-16,61.88
2018-08-17,63.626666666666665
2018-08-18,8.639999999999999
2018-08-19,7.563333333333333
2018-08-20,25.773333333333333
2018-08-21,25.013333333333332
2018-08-22,9.673333333333334
2018-08-23,5.956666666666666
2018-08-24,6.096666666666667
2018-08-25,8.266666666666667
2018-08-26,10.343333333333334
2018-08-27,7.5
2018-08-28,3.2533333333333334
2018-08-29,2.8
2018-08-30,3.243333333333333
2018-08-31,3.466666666666667
2018-09-01,4.286666666666666
2018-09-02,8.733333333333333
